timestamp,y_true,y_pred,error
2020-05-25 13:40:00,408.7,418.2048217499246,9.504809542893327
2020-05-25 13:50:00,408.7,418.20649956333625,9.506487356305001
2020-05-25 14:00:00,408.3,418.21731283336175,9.917325040392996
2020-05-25 14:10:00,408.1,418.2874253542692,10.187419250753578
2020-05-25 14:20:00,408.4,418.2249245926585,9.824930696174135
2020-05-25 14:30:00,408.3,418.2328083190579,9.932820526089131
2020-05-25 14:40:00,408.1,418.2688283557499,10.168822252234293
2020-05-25 14:50:00,407.9,418.3045097162176,10.404515819733206
2020-05-25 15:00:00,408.3,418.3161404425175,10.016152649548758
2020-05-25 15:10:00,408.1,418.28651317209403,10.186507068578408
2020-05-25 15:20:00,408.1,418.2678161756692,10.1678100721536
2020-05-25 15:30:00,407.8,418.198772153143,10.398784360174261
2020-05-25 15:40:00,408.5,418.198772153143,9.698772153143011
2020-05-25 15:50:00,408.2,418.2185376479491,10.01852544091787
2020-05-25 16:00:00,408.3,418.198772153143,9.898784360174261
2020-05-25 16:10:00,408.6,418.2514313772231,9.651425273707503
2020-05-25 16:20:00,408.5,418.237234644374,9.737234644373984
2020-05-25 16:30:00,408.1,418.27017470917366,10.170168605658034
2020-05-25 16:40:00,408.2,418.250025530914,10.050013323882752
2020-05-25 16:50:00,408.6,418.28635685588796,9.686350752372334
2020-05-25 17:00:00,408.6,418.3021564152641,9.702150311748483
2020-05-25 17:10:00,408.3,418.218381331743,9.91839353877424
2020-05-25 17:20:00,408.4,418.22626505814236,9.826271161657985
2020-05-25 17:30:00,409.1,418.32428706583266,9.224280962317039
2020-05-25 17:40:00,409.6,418.3251450317852,8.725138928269587
2020-05-25 17:50:00,409.7,418.3359453249998,8.635933117968534
2020-05-25 18:00:00,410.3,418.62950392100026,8.329516128031514
2020-05-25 18:10:00,410.4,418.71043819374086,8.310444297256481
2020-05-25 18:20:00,410.9,418.7073948443636,7.807400947879216
2020-05-25 18:30:00,411.0,418.8269838771711,7.826983877171074
2020-05-25 18:40:00,411.0,419.351323944893,8.35132394489301
2020-05-25 18:50:00,411.0,419.4084641817878,8.408464181787792
2020-05-25 19:00:00,411.5,419.3372312685042,7.837231268504183
2020-05-25 19:10:00,411.6,409.7775017229819,-1.822504380533701
2020-05-25 19:20:00,411.6,364.31494015044535,-47.28506595307027
2020-05-25 19:30:00,411.6,370.1435411689305,-41.45646493458514
2020-05-25 19:40:00,411.9,416.20575149077007,4.305757594285694
2020-05-25 19:50:00,412.1,420.6189422168446,8.518936113328948
2020-05-25 20:00:00,412.5,421.20486932251873,8.704869322518732
2020-05-25 20:10:00,412.4,422.6320259895952,10.232032093110831
2020-05-25 20:20:00,413.1,425.39129698206534,12.291290878549717
2020-05-25 20:30:00,413.1,422.38247663834954,9.28247053483392
2020-05-25 20:40:00,413.5,427.68435176517056,14.184351765170561
2020-05-25 20:50:00,414.4,427.65082778733967,13.25083389085529
2020-05-25 21:00:00,414.4,427.8687955338815,13.46880163739712
2020-05-25 21:10:00,416.1,428.72728640230986,12.627280298794233
2020-05-25 21:20:00,416.1,429.07214507900454,12.972138975488917
2020-05-25 21:30:00,418.4,437.23771670408956,18.83772280760519
2020-05-25 21:40:00,418.6,436.9011734925696,18.301167389054
2020-05-25 21:50:00,419.3,431.11349022102894,11.81350242806019
2020-05-25 22:00:00,418.9,430.8820801596792,11.982086263194844
2020-05-25 22:10:00,418.3,430.6498356629852,12.349847870016447
2020-05-25 22:20:00,417.5,430.64569190239126,13.145691902391263
2020-05-25 22:30:00,417.5,430.9235186720523,13.423518672052296
2020-05-25 22:40:00,417.6,431.4150880976046,13.815081994088985
2020-05-25 22:50:00,418.8,431.6931620408595,12.893174247890727
2020-05-25 23:00:00,418.9,437.41340450366204,18.51341060717766
2020-05-25 23:10:00,419.5,437.9722472630909,18.47224726309088
2020-05-25 23:20:00,420.2,432.91698746306406,12.71697525603281
2020-05-25 23:30:00,421.2,430.7905254537821,9.590513246750845
2020-05-25 23:40:00,421.4,437.5541558684632,16.15416197197885
2020-05-25 23:50:00,422.0,437.4240166500149,15.424016650014892
2020-05-26 00:00:00,422.3,437.7536554713242,15.45366767835543
2020-05-26 00:10:00,422.8,432.56305649923416,9.763068706265415
2020-05-26 00:20:00,424.3,432.0174012382004,7.717413445231671
2020-05-26 00:30:00,426.2,431.62694702352326,5.4269348164920075
2020-05-26 00:40:00,427.0,436.73365857708376,9.733658577083759
2020-05-26 00:50:00,423.9,431.93994324422965,8.039949347745278
2020-05-26 01:00:00,423.7,431.4530976820717,7.75308547504045
2020-05-26 01:10:00,427.4,431.5343558188542,4.134361922369806
2020-05-26 01:20:00,433.9,431.1285546907326,-2.77143920575179
2020-05-26 01:30:00,441.2,437.70321397281486,-3.496798234216385
2020-05-26 01:40:00,436.9,437.566615360935,0.6666214644505999
2020-05-26 01:50:00,437.4,432.35205116169755,-5.0479427347868295
2020-05-26 02:00:00,443.1,437.25069349024676,-5.849312613268864
2020-05-26 02:10:00,442.5,437.85325102150813,-4.646748978491871
2020-05-26 02:20:00,445.0,437.6223793834787,-7.3776206165213125
2020-05-26 02:30:00,444.6,437.286174238947,-7.313831864568613
2020-05-26 02:40:00,444.4,432.3631018435284,-12.036892052955977
2020-05-26 02:50:00,446.0,436.8223535258254,-9.177646474174594
2020-05-26 03:00:00,451.3,434.6044455368855,-16.69554225608323
2020-05-26 03:10:00,455.5,438.18403088473934,-17.315969115260657
2020-05-26 03:20:00,451.3,433.52175653245,-17.778231260518737
2020-05-26 03:30:00,451.8,433.05014757193237,-18.74984022103638
2020-05-26 03:40:00,453.9,437.2061679713045,-16.69382592517985
2020-05-26 03:50:00,460.1,438.0902957581079,-22.00971034540771
2020-05-26 04:00:00,458.3,437.76454263319965,-20.535445159769097
